non-hostile,"देश मे 43 केंद्र सरकार के विश्व विद्यालय हैं। बीजेपी/आरएसएस की मेहरवानी से एक भी दलित कुलपति नही है &amp; जो दलित टीचर इनके गुलाम नही हैं उनको निशाना बनाया जा रहा है जैसे डॉ ऋतु सिंह को दौलत राम कॉलेज में।
@PMO_NaMo
@UnivofDelhi 
@DrRPNishank 
@JPNadda 
@AmitShah 
@INCIndia",0.6435259710997343
defamation,"RT @_Pb_swain_: देश में भाईचारा नहीं बचा है : सैफ अली खान 

अब हमने ""चारा"" बनाना छोड़ दिया है और ""भाई"" तो तुम अपनी बहन के भी नहीं होते😂",0.4985140170902014
hate,"फारुख अब्दुल्ला ने अपना कागज खोज लिया.
""मैं मुस्लिम नहीं, कश्मीरी पंडित हूं..!!"" 
----फारूक अब्दुल्ला 😁😀😂
धीरे धीरे इसी तरह सब अपने कागज दिखाएंगे...😜😜",0.41462513618171215
"defamation,hate,offensive",@KanganaTeam @Sanjay__baroda पीओके में बनी आतंकी के बनकर पर सर्जिकल स्ट्राइक बीएमसी ने कर दी,0.4851962439715862
non-hostile,"MP अपने अधिकार के लिए नही बोल सकते तो जनता के लिए क्या करेंगे? सांसदों को मोदी जी से पूछना चाहिए कि 8000 करोड़ की नई जहाज अपने ठाट के लिए क्यों खरीद रहे हैं?वर्तमान व्यवस्था पर्याप्त है। MPLAD दो साल के लिए काट दिया जो इतनी ही राशि का है। इससे जनता की भलाई होता है।
@INCIndia",0.5173102021217346
fake,आरएसएस के मुख्यालय (नागपुर) के सामने क्रिकेट विश्वकप में इंग्लैंड की जीत का जश्न मना रहे हैं |,0.6895336322486401
non-hostile,"दिल्ली की बैंक्वेट हॉल्स एसोसिएशन ने मा. मुख्यमंत्री श्री @Arvindkejriwal से मिलकर दिल्ली में बैंक्वेट हॉल्स खोलने के लिए दिल्ली सरकार को धन्यवाद दिया। 

मा. मुख्यमंत्री जी ने कहा कि 'दिल्ली में कोरोना को नियंत्रित करने में हमारे बैंक्वेट हॉल्स भी दिल्ली मॉडल का अहम हिस्सा हैं' https://t.co/sXm0Q0ipeK",0.5449055694043636
defamation,"ग़ज़ब शाहो भाई

कुछ भैंसियो और उनके चमचों को थोड़ी समझ आएगा
😂😂जो बिग बॉस का नंगा नाच देखती हैं 😂 😂",0.5229216068983078
non-hostile,आशा है कि आप सहमत होंगे । https://t.co/xTfd2JaQaZ,0.25295226369053125
fake,"वी डोंट सपोर्ट NRC, CAB, CAA. वापिस जाओ मोदी. टकला अमित गो बैक.

",0.2823375165462494
offensive,"आज जो आवाज़ नही उठाते वो कल पछतायेंगे,क्यूंकि आज हमारा खामोश रहना ही आने वाली पीढ़ी की गुलामी की ज़मानत है,और लोग आने वाले वक्त में कहेंगे की ज़माना ही खराब था क्या करते,लेकिन नस्लें पूछेंगी तुम खामोश क्यूं थे?",0.49808090552687645
non-hostile,हमें एक किमी तक के सफ़र को चलकर तय करना चाहिए: प्रकाश जावडेकर,0.45932335779070854
hate,"RT @anita_meena3: बेरोजगारी और निजीकरण के खिलाफ कल 9 सितम्बर। ठीक रात 9 बजे। सिर्फ 9 मिनीट के लिए घर की लाइट बंद कर दीप, दिया, मोमबत्तियां…",0.6426920648664236
"hate,offensive",@ThePushpendra_ वक्त बदलते टाइम नहीं लगती तुम्हारी औकात ही नहीं बचेगी आने वाली समय में जो तू सामान खरीद सकता है विज्ञापन देखकर,0.5812311545014381
non-hostile,"मंगलवार को 8 घंटे की लंबी पूछताछ के बाद सीबीआई ने रिया के पिता को दोबारा बुलाया 
#SushantSinghRajputCase #RheaChakraborthy 

https://t.co/Tv7SaLnXkC",0.37799375131726265
non-hostile,भारत ने चीन से सीमा पर तैनात उसके सैनिकों को अनुशासन और नियंत्रण में रखने को कहा।,0.6079999729990959
non-hostile,"केंद्रीय ग्रामीण विकास तथा पंचायती राज मंत्री @nstomar ने कहा कि सामुदायिक भावना के विकास से होगा पंचायतों की व्यवस्थाओं का बेहतर उपयोग, गांवों के साथ ही देश बनेगा आत्मनिर्भर 

विवरण : https://t.co/ioG2DFCmmW https://t.co/6YyTZKRoEG",0.5526066292077303
non-hostile,"गुरु एकता ने बहुत कम समय में किन्नर समाज में अपना ऐसा रुतबा कायम कर लिया था कि समाज के लोग उन्हें अपना सुपर गुरु मानने लगे थे
@tanseemhaider

https://t.co/8SoShgjdai",0.6395313423126936
non-hostile,"बुधवार को रिटायर हो रहे जस्टिस मिश्रा ने उज्जैन के महाकालेश्वर मंदिर पर फैसला देने के बाद अपने साथी जजों से कहा कि शिव की कृपा से ये आखिरी फैसला भी हो गया। 

https://t.co/4Dy1DXE5Zq",0.6109841633588076
non-hostile,सुप्रीम कोर्ट अधिकतर आरक्षण विरोध में फैसला देने में आतुर रहता है। 5 जज की पीठ ने आरक्षण में उपसूची बनाने का अधिकार राज्य को देने के पक्ष में 7 जज की पीठ के समक्ष भेजने का फैसला लिया है। ऐसी तत्परता कभी नही दिखाती कि आरक्षण लागू हो रहा है कि नही?,0.5363964941352606
non-hostile,"#Pratapgarh युवक की गोली मारकर हत्या, युवक पर था चोरी की कोशिश करने का आरोप, रात में चोरी से घर में घुसने का आरोप, पुलिस ने शव को कब्जे में लिया, हथिगवां थाने के कुढ़ा गांव का मामला। @pratapgarhpol @PratapGarhSP #policemedianews",0.5163036286830902
non-hostile,"सोनू सूद ने अक्षय कुमार को लेकर बताई मजेदार बात, कहा- 'वह नोट बड़ी तेजी से गिनते हैं' 

#SonuSood 
https://t.co/bOKMZH3gsu",0.48662186600267887
non-hostile,"रिया चक्रवर्ती के सपोर्ट में आईं तापसी पन्नू, #SushantSinghRajput मामले पर लिखी पोस्ट

@taapsee 

https://t.co/2MA6AgiSAC",0.5374790169298649
non-hostile,"अभी तक आरोपी लाखों लीटर ऑयल चुरा चुके हैं.

@DelhiPolice @NeerajGaur_ 

https://t.co/TBoaCSbMIM",0.3140619955956936
defamation,"#चुनाव_आयोग कहां है?? 

सुप्रीम कोर्ट से अनुरोध है स्वतः संज्ञान लेकर कार्रवाई करें BJP विधायक अनिल उपाध्याय पर और #चुनाव_आयोग के पदाधिकारियों पर भी कार्रवाई करे।
",0.5989504512399435
"hate,offensive",@DR_Ambedkarji @KumarSudeshArya अबे साले पिल्ला किसको कह रहा है अभी तू गधे अबे गधे की औलाद साले सुधर जा साले बिल्ला बिल्ली कहना छोड़ दिए थे साला तुम लोगों की वजह से ही तो जैसे समाज पीछे आ जाए,0.5647603888064623
defamation,"मुंबई .. यह शहर तक़दीरें बदलता है। 

सलाम करोगे तो सलामी मिलेगी। ",0.3702238667756319
fake,"मोहन भागवत का विवादित बयान, कहा- सेना से पहले 3 दिन में आरएसएस के लोग तैयार हो जाएंगे। अब इसे भेजो पहले बॉर्डर पर ओर बोलो जाओ पाकिस्तान को तबाह करके ही लौटना वर्ना वहीं रह जाना।

",0.5928398575633764
"fake,hate","पालघर की तर्ज पर पंजाब के होशियार पुर में संत पुष्पेंद्र स्वरूप जी महाराज पर शांतिदूतों ने हमला किया है, जब वो घर पर बेटे के साथ थे!!

आखिर ये साधु संत की हत्या कांग्रेस शासित राज्यो में ही क्यों हो रही है.??😡😡",0.7318360731005669
non-hostile,"इस राज्य में आज से शुरू 13 स्पेशल ट्रेनें
https://t.co/0A8VS0cJdY",0.42326683178544044
fake,"बुर्का पहनकर पाकिस्तान का झंडा लहरा रहा था यह आर एस एस का ####￼ मुसलमान सतर्क रहें यह लोग नई नई चाल चल रहे हैं मुसलमानों को बदनाम करना है, कैप्शन के साथ पोस्ट किया गया है।

",0.6354727782309055
non-hostile,"#IndiaFightsCorona:

📍#कोविड19 से बचाव के लिए 3 सरल कदम👇

➡️हाथों की स्वच्छता सुनिश्चित करें
➡️चेहरे पर कवर/ मास्क पहनें
➡️शारीरिक दूरी बनाए रखें

#StaySafe #IndiaWillWin https://t.co/n4F5HeLXqL",0.38059186190366745
non-hostile,"ये रहा आईपीएल-2020 का शेड्यूल. देख लीजिए, आपकी फ़ेवरेट टीम का मैच किस-किस दिन है. https://t.co/OKP1e8dcmY https://t.co/XcWxiFGBgD",0.29919452499598265
hate,"हँसी 😆आती है! 

जब मजहब के नाम पर अपनी बीबी को तलाक के बाद मौलवी के साथ सुलाने वाले भी बोलते है हिंदू धर्म मे अंधविश्वास है.😂😂😂",0.4815894179046154
non-hostile,"कल से गया-पंडित दीनदयाल उपाध्याय रेलखंड पर शुरू होगा परिचालन, भभुआ से पटना तक चलेगी ट्रेन

प्रियदर्शी की रिपोर्ट
https://t.co/Oj5QA9a8zh",0.5982983857393265
non-hostile,"कोरोना के रिकॉर्ड मामलों के बीच राहत, एक महीने में कम हुई 0.45 फीसदी मृत्‍यु दर -
#CoronaOutbreak 

https://t.co/Dt8gJpzTdv",0.4155653528869152
non-hostile,अगर प्रकाश आंबेडकर का कदम हिन्दुत्व की ओर जाता है तो हम इसका स्वागत करते हैं: शिवसेना https://t.co/hzZ00h3hlI,0.5129147786647081
